"region","year","input_group","total_adjusted_value"
"SK",2035,"total",0.0362678003954499
"SK",2040,"total",0.0428555815975819
"SK",2045,"total",0.0493745538850669
"SK",2050,"total",0.0545655037331869
"SK",2055,"total",0.0598733895175369
"SK",2060,"total",0.0646921476026469
"SK",2065,"total",0.0697971869386409
"SK",2070,"total",0.0744666910962539
"TN",2020,"total",1.40126648820017
"TN",2025,"total",1.6813880560773
"TN",2030,"total",1.98335641798092
"TN",2035,"total",2.31633950559587
"TN",2040,"total",2.66345495481587
"TN",2045,"total",3.04240292974758
"TN",2050,"total",3.33736218841628
"TN",2055,"total",3.72436724260073
"TN",2060,"total",4.11141159660809
"TN",2065,"total",4.51377825616827
"TN",2070,"total",4.89500119151376
"TR",2020,"total",0.0696170832100057
"TR",2025,"total",0.140052659585673
"TR",2030,"total",0.172548258965735
"TR",2035,"total",0.207661974533175
"TR",2040,"total",0.240514468624647
"TR",2045,"total",0.27332232536752
"TR",2050,"total",0.302538950626958
"TR",2055,"total",0.337865036103762
"TR",2060,"total",0.368665339396162
"TR",2065,"total",0.397737022636962
"TR",2070,"total",0.421744275154362
"TS",2020,"total",0.756142683454824
"TS",2025,"total",0.923141015183404
"TS",2030,"total",1.0637766396733
"TS",2035,"total",1.22668485844584
"TS",2040,"total",1.38156213385134
"TS",2045,"total",1.54645424816536
"TS",2050,"total",1.66299846856434
"TS",2055,"total",1.81407653139207
"TS",2060,"total",1.96443576718787
"TS",2065,"total",2.1194670163991
"TS",2070,"total",2.26728755419845
"UK",2020,"total",0.230929946448146
"UK",2025,"total",0.270623915363425
"UK",2030,"total",0.305185757920515
"UK",2035,"total",0.294314799169435
"UK",2040,"total",0.329101139465905
"UK",2045,"total",0.364411591539835
"UK",2050,"total",0.33838975306465
"UK",2055,"total",0.37043380422468
"UK",2060,"total",0.40146210820538
"UK",2065,"total",0.43400827001278
"UK",2070,"total",0.46516977713218
"UP",2020,"total",1.73199887593981
"UP",2025,"total",3.67518180835302
"UP",2030,"total",3.77570696276805
"UP",2035,"total",3.96801724088524
"UP",2040,"total",4.18883787114228
"UP",2045,"total",4.46326097491971
"UP",2050,"total",4.65996221655992
"UP",2055,"total",5.16674167191007
"UP",2060,"total",5.69329609544523
"UP",2065,"total",6.24249426292107
"UP",2070,"total",6.77732874998907
"WB",2020,"total",1.00632178659176
"WB",2025,"total",1.41786723619688
"WB",2030,"total",1.57422805153964
"WB",2035,"total",1.82248980952706
"WB",2040,"total",2.05942722965988
"WB",2045,"total",2.30514096359419
"WB",2050,"total",2.48304911836945
"WB",2055,"total",2.56493945590319
"WB",2060,"total",2.79937200320919
"WB",2065,"total",3.04098189697019
"WB",2070,"total",3.26926990090519
"DD_DN",2020,"H2 enduse",0.0217266851
"DD_DN",2025,"H2 enduse",0.008494133462
"DD_DN",2030,"H2 enduse",0.01732788296
"DD_DN",2035,"H2 enduse",0.02941849054
"DD_DN",2040,"H2 enduse",0.04292262834
"DD_DN",2045,"H2 enduse",0.05756203831
"DD_DN",2050,"H2 enduse",0.07235056818
"DD_DN",2055,"H2 enduse",0.07955695624
"DD_DN",2060,"H2 enduse",0.08440132259
"DD_DN",2065,"H2 enduse",0.08860173143
"DD_DN",2070,"H2 enduse",0.0920912413
"DD_DN",2020,"biomass",0.0096069587628866
"DD_DN",2025,"biomass",0.00835773152347423
"DD_DN",2030,"biomass",0.0098274358258866
"DD_DN",2035,"biomass",0.0099134861058866
"DD_DN",2040,"biomass",0.0099715185558866
"DD_DN",2045,"biomass",0.0099910232758866
"DD_DN",2050,"biomass",0.000180068651
"DD_DN",2055,"biomass",0.000215152961
"DD_DN",2060,"biomass",0.000231681711
"DD_DN",2065,"biomass",0.000245351711
"DD_DN",2070,"biomass",0.000255849321
"DD_DN",2020,"coal",0
"DD_DN",2025,"coal",0.003567044602
"DD_DN",2030,"coal",0.003697540801
"DD_DN",2035,"coal",0.007410126211
"DD_DN",2040,"coal",0.010728909511
"DD_DN",2045,"coal",0.013773102581
"DD_DN",2050,"coal",0.016044168021
"DD_DN",2055,"coal",0.018062610011
"DD_DN",2060,"coal",0.019104756401
"DD_DN",2065,"coal",0.019956474241
"DD_DN",2070,"coal",0.020615931431
"DD_DN",2020,"electricity",0.025
"DD_DN",2025,"electricity",0.0179135154534
"DD_DN",2030,"electricity",0.04259575028554
"DD_DN",2035,"electricity",0.06771024260299
"DD_DN",2040,"electricity",0.0901169522166
"DD_DN",2045,"electricity",0.1096507608026
"DD_DN",2050,"electricity",0.1315685860516
"DD_DN",2055,"electricity",0.1551684884958
"DD_DN",2060,"electricity",0.1742659512114
"DD_DN",2065,"electricity",0.1887783006814
"DD_DN",2070,"electricity",0.2011081203364
"DD_DN",2020,"gas",0
"DD_DN",2025,"gas",0.006207006349
"DD_DN",2030,"gas",0.014265723189
"DD_DN",2035,"gas",0.024494267306
"DD_DN",2040,"gas",0.036157138079
"DD_DN",2045,"gas",0.0485071761034
"DD_DN",2050,"gas",0.049137863483
"DD_DN",2055,"gas",0.0474049705373
"DD_DN",2060,"gas",0.0440065062375
"DD_DN",2065,"gas",0.04593308334438
"DD_DN",2070,"gas",0.04974538513459
"DD_DN",2020,"refined liquids",0.0148546172104916
"DD_DN",2025,"refined liquids",0.0957087766105417
"DD_DN",2030,"refined liquids",0.145327048248422
"DD_DN",2035,"refined liquids",0.193988330104211
"DD_DN",2040,"refined liquids",0.231482665154101
"DD_DN",2045,"refined liquids",0.262365468420041
"DD_DN",2050,"refined liquids",0.280763549606441
"DD_DN",2055,"refined liquids",0.301964225871041
"DD_DN",2060,"refined liquids",0.314509129956041
"DD_DN",2065,"refined liquids",0.328164010684141
"DD_DN",2070,"refined liquids",0.340105937479841
"DD_DN",2020,"total",0.0711882610733782
"DD_DN",2025,"total",0.140248208000416
"DD_DN",2030,"total",0.233041381309848
"DD_DN",2035,"total",0.332934942870088
"DD_DN",2040,"total",0.421379811856588
"DD_DN",2045,"total",0.501849569492928
"DD_DN",2050,"total",0.550044803993041
"DD_DN",2055,"total",0.602372404116141
"DD_DN",2060,"total",0.636519348106941
"DD_DN",2065,"total",0.671678952091921
"DD_DN",2070,"total",0.703922465002831
